epic_id,stage_r_label,stage_r_reason,n_events_total,n_events_ge_5_cadences,n_events_ge_10_cadences,n_events_shape_ge_071,n_events_shape_ge_074,n_events_long_good,max_shape_score,median_shape_score,max_duration_cadences,median_duration_cadences,depth_min,depth_max,depth_ratio,spike_fraction_2cadence,stage_r_policy_version,stage_r_needs_manual_review,stage_r_debug_json
EPIC_211972767,promote_to_deeper_eval,promote: 8 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.091,33,25,23,18,8,8,0.8169500641238717,0.7145515504410005,24.0,17.0,0.0005997504071671,0.00464133543366,7.738778295429903,0.09090909090909091,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":17,""n_events_ge_10_cadences"":23,""n_events_ge_5_cadences"":25,""n_events_long_good"":8,""n_events_shape_ge_071"":18,""n_events_shape_ge_074"":8,""n_events_spike_le_2_cadences"":3,""n_events_spike_le_3_cadences"":5,""n_events_strong_ge5_shape_ge074"":8,""n_events_total"":33,""n_events_with_duration_or_shape"":33},""flags"":{""depth_highly_inconsistent"":false,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.00464133543366,""depth_min"":0.0005997504071671,""depth_ratio"":7.738778295429903,""max_duration_cadences"":24.0,""max_shape_score"":0.8169500641238717,""median_duration_cadences"":17.0,""median_shape_score"":0.7145515504410005,""non_spike_depth_ratio"":5.3148341641159895,""spike_fraction_2cadence"":0.09090909090909091,""spike_fraction_3cadence"":0.15151515151515152},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211980250,promote_to_deeper_eval,promote: 2 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.000,16,15,14,2,2,2,0.7928053926538803,0.6151268174655042,24.0,22.5,0.0003008848728135,0.0189797350070725,63.079724911384524,0.0,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":2,""n_events_ge_10_cadences"":14,""n_events_ge_5_cadences"":15,""n_events_long_good"":2,""n_events_shape_ge_071"":2,""n_events_shape_ge_074"":2,""n_events_spike_le_2_cadences"":0,""n_events_spike_le_3_cadences"":1,""n_events_strong_ge5_shape_ge074"":2,""n_events_total"":16,""n_events_with_duration_or_shape"":16},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0189797350070725,""depth_min"":0.0003008848728135,""depth_ratio"":63.079724911384524,""max_duration_cadences"":24.0,""max_shape_score"":0.7928053926538803,""median_duration_cadences"":22.5,""median_shape_score"":0.6151268174655042,""non_spike_depth_ratio"":63.079724911384524,""spike_fraction_2cadence"":0.0,""spike_fraction_3cadence"":0.0625},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211985254,reject_as_noise_or_artifact,reject: no coherent long-duration event family (0 events meet duration>=10 and shape>=0.70); depth/duration are highly inconsistent (depth_ratio=13); n_events_total=30,30,11,3,1,0,0,0.7112963187971364,0.6533985441777843,23.0,3.0,4.706623031214274e-05,0.0006097929471563,12.956060919095487,0.43333333333333335,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":0,""n_events_ge_10_cadences"":3,""n_events_ge_5_cadences"":11,""n_events_long_good"":0,""n_events_shape_ge_071"":1,""n_events_shape_ge_074"":0,""n_events_spike_le_2_cadences"":13,""n_events_spike_le_3_cadences"":18,""n_events_strong_ge5_shape_ge074"":0,""n_events_total"":30,""n_events_with_duration_or_shape"":30},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":false,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0006097929471563,""depth_min"":4.706623031214274e-05,""depth_ratio"":12.956060919095487,""max_duration_cadences"":23.0,""max_shape_score"":0.7112963187971364,""median_duration_cadences"":3.0,""median_shape_score"":0.6533985441777843,""non_spike_depth_ratio"":4.025566021695312,""spike_fraction_2cadence"":0.43333333333333335,""spike_fraction_3cadence"":0.6},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_211988531,promote_to_deeper_eval,promote: 4 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.227,22,13,10,7,4,4,0.7812440376860006,0.6655229366966849,24.0,9.0,3.2168976103919e-05,0.0009949825559807,30.929879545015602,0.22727272727272727,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":7,""n_events_ge_10_cadences"":10,""n_events_ge_5_cadences"":13,""n_events_long_good"":4,""n_events_shape_ge_071"":7,""n_events_shape_ge_074"":4,""n_events_spike_le_2_cadences"":5,""n_events_spike_le_3_cadences"":8,""n_events_strong_ge5_shape_ge074"":4,""n_events_total"":22,""n_events_with_duration_or_shape"":22},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0009949825559807,""depth_min"":3.2168976103919e-05,""depth_ratio"":30.929879545015602,""max_duration_cadences"":24.0,""max_shape_score"":0.7812440376860006,""median_duration_cadences"":9.0,""median_shape_score"":0.6655229366966849,""non_spike_depth_ratio"":8.260659870002625,""spike_fraction_2cadence"":0.22727272727272727,""spike_fraction_3cadence"":0.36363636363636365},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_212001099,promote_to_deeper_eval,promote: 8 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.107,28,21,19,13,9,8,0.8263117277737821,0.7027113073667529,24.0,16.0,0.0001411592468812,0.0019632183540668,13.907826780338732,0.10714285714285714,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":12,""n_events_ge_10_cadences"":19,""n_events_ge_5_cadences"":21,""n_events_long_good"":8,""n_events_shape_ge_071"":13,""n_events_shape_ge_074"":9,""n_events_spike_le_2_cadences"":3,""n_events_spike_le_3_cadences"":3,""n_events_strong_ge5_shape_ge074"":8,""n_events_total"":28,""n_events_with_duration_or_shape"":28},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0019632183540668,""depth_min"":0.0001411592468812,""depth_ratio"":13.907826780338732,""max_duration_cadences"":24.0,""max_shape_score"":0.8263117277737821,""median_duration_cadences"":16.0,""median_shape_score"":0.7027113073667529,""non_spike_depth_ratio"":13.907826780338732,""spike_fraction_2cadence"":0.10714285714285714,""spike_fraction_3cadence"":0.10714285714285714},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_212003686,promote_to_deeper_eval,promote: 6 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=24; spike_fraction_2cadence=0.042,24,19,18,11,6,6,0.8425087591919436,0.6918854792087512,24.0,21.0,0.0006024030579951,0.0058144686314037,9.6521233653017,0.041666666666666664,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":10,""n_events_ge_10_cadences"":18,""n_events_ge_5_cadences"":19,""n_events_long_good"":6,""n_events_shape_ge_071"":11,""n_events_shape_ge_074"":6,""n_events_spike_le_2_cadences"":1,""n_events_spike_le_3_cadences"":5,""n_events_strong_ge5_shape_ge074"":6,""n_events_total"":24,""n_events_with_duration_or_shape"":24},""flags"":{""depth_highly_inconsistent"":false,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0058144686314037,""depth_min"":0.0006024030579951,""depth_ratio"":9.6521233653017,""max_duration_cadences"":24.0,""max_shape_score"":0.8425087591919436,""median_duration_cadences"":21.0,""median_shape_score"":0.6918854792087512,""non_spike_depth_ratio"":9.6521233653017,""spike_fraction_2cadence"":0.041666666666666664,""spike_fraction_3cadence"":0.20833333333333334},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_212007527,promote_to_deeper_eval,promote: 3 events have duration_cadences>=10 and shape_score>=0.74; max_duration_cadences=14; spike_fraction_2cadence=0.288,66,23,5,13,5,3,0.8446034255727066,0.6659970871329842,14.0,4.0,4.94843127051281e-05,0.0025636872350888,51.80808007510475,0.2878787878787879,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":4,""n_events_ge_10_cadences"":5,""n_events_ge_5_cadences"":23,""n_events_long_good"":3,""n_events_shape_ge_071"":13,""n_events_shape_ge_074"":5,""n_events_spike_le_2_cadences"":19,""n_events_spike_le_3_cadences"":30,""n_events_strong_ge5_shape_ge074"":4,""n_events_total"":66,""n_events_with_duration_or_shape"":66},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":true,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":true,""single_strong_depth_ok"":false,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0025636872350888,""depth_min"":4.94843127051281e-05,""depth_ratio"":51.80808007510475,""max_duration_cadences"":14.0,""max_shape_score"":0.8446034255727066,""median_duration_cadences"":4.0,""median_shape_score"":0.6659970871329842,""non_spike_depth_ratio"":18.165292393533484,""spike_fraction_2cadence"":0.2878787878787879,""spike_fraction_3cadence"":0.45454545454545453},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_212007631,reject_as_noise_or_artifact,reject: no coherent long-duration event family (0 events meet duration>=10 and shape>=0.70); depth/duration are highly inconsistent (depth_ratio=28.4); n_events_total=44,44,7,0,4,2,0,0.7534595561433114,0.6601529567237056,7.0,3.0,4.647145357017379e-05,0.0013184559127229,28.37130779074895,0.45454545454545453,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":0,""n_events_ge_10_cadences"":0,""n_events_ge_5_cadences"":7,""n_events_long_good"":0,""n_events_shape_ge_071"":4,""n_events_shape_ge_074"":2,""n_events_spike_le_2_cadences"":20,""n_events_spike_le_3_cadences"":30,""n_events_strong_ge5_shape_ge074"":2,""n_events_total"":44,""n_events_with_duration_or_shape"":44},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":false,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":false,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0013184559127229,""depth_min"":4.647145357017379e-05,""depth_ratio"":28.37130779074895,""max_duration_cadences"":7.0,""max_shape_score"":0.7534595561433114,""median_duration_cadences"":3.0,""median_shape_score"":0.6601529567237056,""non_spike_depth_ratio"":10.342306503417394,""spike_fraction_2cadence"":0.45454545454545453,""spike_fraction_3cadence"":0.6818181818181818},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_212020858,reject_as_noise_or_artifact,reject: no coherent long-duration event family (0 events meet duration>=10 and shape>=0.70); depth/duration are highly inconsistent (depth_ratio=31.9); n_events_total=52,52,5,0,7,3,0,0.7594698650017367,0.6430513428097662,7.0,3.0,5.337435822050374e-05,0.0017040352425966,31.926102709409168,0.36538461538461536,stage_r_manual_calibration_v2,False,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":0,""n_events_ge_10_cadences"":0,""n_events_ge_5_cadences"":5,""n_events_long_good"":0,""n_events_shape_ge_071"":7,""n_events_shape_ge_074"":3,""n_events_spike_le_2_cadences"":19,""n_events_spike_le_3_cadences"":36,""n_events_strong_ge5_shape_ge074"":2,""n_events_total"":52,""n_events_with_duration_or_shape"":52},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":false,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":false,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":false,""single_strong_hold_allowed"":false,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":false,""spike_3cadence_dominant"":false},""metrics"":{""depth_max"":0.0017040352425966,""depth_min"":5.337435822050374e-05,""depth_ratio"":31.926102709409168,""max_duration_cadences"":7.0,""max_shape_score"":0.7594698650017367,""median_duration_cadences"":3.0,""median_shape_score"":0.6430513428097662,""non_spike_depth_ratio"":11.539121790078775,""spike_fraction_2cadence"":0.36538461538461536,""spike_fraction_3cadence"":0.6923076923076923},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
EPIC_212023491,hold_for_review,hold: exactly 1 strong event has duration_cadences>=5 and shape_score>=0.74; single-strong guardrails passed; promote long-good count=0,31,2,0,2,1,0,0.759540952399142,0.6601016827807776,7.0,2.0,2.989390915586476e-05,0.0011722869562349,39.21490997121446,0.6451612903225806,stage_r_manual_calibration_v2,True,"{""counts"":{""n_events_borderline_long_ge10_shape_ge070"":0,""n_events_ge_10_cadences"":0,""n_events_ge_5_cadences"":2,""n_events_long_good"":0,""n_events_shape_ge_071"":2,""n_events_shape_ge_074"":1,""n_events_spike_le_2_cadences"":20,""n_events_spike_le_3_cadences"":29,""n_events_strong_ge5_shape_ge074"":1,""n_events_total"":31,""n_events_with_duration_or_shape"":31},""flags"":{""depth_highly_inconsistent"":true,""has_coherent_long_family"":false,""hold_borderline_long_family_rule_passed"":false,""hold_single_strong_rule_passed"":true,""promote_rule_passed"":false,""single_strong_depth_ok"":true,""single_strong_field_size_ok"":true,""single_strong_hold_allowed"":true,""single_strong_spike_ok"":true,""spike_2cadence_dominant"":true,""spike_3cadence_dominant"":true},""metrics"":{""depth_max"":0.0011722869562349,""depth_min"":2.989390915586476e-05,""depth_ratio"":39.21490997121446,""max_duration_cadences"":7.0,""max_shape_score"":0.759540952399142,""median_duration_cadences"":2.0,""median_shape_score"":0.6601016827807776,""non_spike_depth_ratio"":12.50162910958814,""spike_fraction_2cadence"":0.6451612903225806,""spike_fraction_3cadence"":0.9354838709677419},""policy_version"":""stage_r_manual_calibration_v2"",""thresholds"":{""borderline_duration_cadences"":10.0,""borderline_shape_score"":0.7,""depth_ratio_inconsistent"":10.0,""hold_duration_cadences"":5.0,""promote_duration_cadences"":10.0,""promote_shape_score"":0.74,""single_strong_depth_ratio_max"":15.0,""single_strong_many_events_max"":35,""single_strong_non_spike_depth_ratio_max"":15.0,""spike_2cadence_dominant_fraction"":0.5,""spike_2cadence_max_promote_fraction"":0.5,""spike_3cadence_dominant_fraction"":0.7}}"
