epic_id,reconciled_label,reconciled_status,strongest_positive_flag,positive_retained_flag,rejection_flag,uncertainty_flag,source_files,source_labels,source_actions,latest_known_stage,manual_decision_present,autovet_decision_present,stage_g_score,caveat,reconciliation_reason,manual_label,manual_next_action,manual_reason,manual_confidence,manual_vetted,decision_authority,reviewed_at,reviewer,cnn_manual_conflict,conflict_reason
EPIC_211959522,uncertain_hold,keep_hold,False,False,False,True,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,uncertain_hold,keep_hold,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,uncertain_hold,keep_hold,"Folded view shows a small possible primary dip, but not enough for candidate_like. Odd/even agreement is excellent: ratio = 0.974. No obvious phase-0.5 secondary. But depth is very shallow: 0.000614. SNR is modest: 10.62. OOT variability is very high relative to depth: oot_variability_to_depth = 0.859. Event stack does not show a clearly repeated aligned transit-like dip. Period source = event_spacing_fallback. Candidate period count = 1066. Keep on hold; do not use for training yet.",not_provided,true,manual_review,2026-05-28,user_provided_manual_review,none,"CNN remains morphology-only and does not override hold status from shallow depth, high OOT variability, and unclear event-stack support."
EPIC_211975006,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,reject_as_noise_or_artifact,reject,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,"Manual review calls this a perfect noise case despite strong-looking numbers. Primary depth = 0.004142. SNR = 409.32, but not trusted due to noisy / artifact-like context. Odd/even is fairly good: ratio = 0.911. No convincing positive secondary. Transit duration is long: 13.24 h at P = 3.08007 d. Period source = event_spacing_fallback. Candidate period count = 1448. CNN score = 0.761 is morphology-only and should not override manual rejection.",not_provided,true,manual_review,2026-05-28,user_provided_manual_review,none,CNN score is morphology-only and should not override manual noise/artifact rejection.
EPIC_211977407,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv,reject_as_noise_or_artifact,reject,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,"Manual review not convinced; noise-like despite some acceptable numbers. No secondary eclipse detected, but not enough to rescue it. Primary depth = 0.001346. SNR = 18.58. Odd/even imperfect: ratio = 0.828. OOT variability high: oot_variability_to_depth = 0.432. Long duration: 10.79 h at P = 4.62576 d. Period source = event_spacing_fallback. Candidate period count = 1574.",not_provided,true,manual_review,2026-05-28,user_provided_manual_review,none,CNN remains morphology-only and does not override manual noise/artifact rejection.
EPIC_211979334,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv,reject_as_noise_or_artifact,reject,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,"Manual review classifies as poor-quality noise / artifact. Primary depth = 0.000730. SNR = 73.04, but context is weak. Odd/even poor: ratio = 0.601. Transit duration long: 12.26 h at P = 3.92696 d. Alias risk = moderate. Strong half-period alias support: support_ratio = 0.857. Period source = event_spacing_fallback. Candidate period count = 698.",not_provided,true,manual_review,2026-05-28,user_provided_manual_review,none,CNN remains morphology-only and does not override weak validation context or alias support.
EPIC_211980250,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv,reject_as_noise_or_artifact,reject,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,Manual review rejects despite strong-looking metrics. Primary depth = 0.014447. SNR = 306.85. Odd/even good: ratio = 0.928. OOT/depth low: 0.023. No secondary eclipse detected. But visual/manual confidence is not candidate-like. Long duration: 12.26 h at P = 2.97623 d. Large radius ratio estimate: 0.120. Period source = event_spacing_fallback. Candidate period count = 476.,not_provided,true,manual_review,2026-05-28,user_provided_manual_review,none,CNN remains morphology-only and does not override manual judgement that the object is not candidate-like.
EPIC_211980366,variable_or_possible_eb,reject_as_planet_candidate,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv,variable_or_possible_eb,reject_as_planet_candidate,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,variable_or_possible_eb,reject_as_planet_candidate,"Strong coherent signal, but morphology is not planet-like. Folded light curve shows broad sinusoidal / wave-like modulation. Transit-like depression is embedded in periodic variability. Raw and detrended curves show strong repetitive variability. Odd/even excellent: ratio = 0.988. Secondary is negative, not a clean positive EB secondary, but secondary region is structured. OOT variability high: oot_variability_to_depth = 0.468. Very short period: P = 0.86494 d. Event family count = 65. Candidate period count = 4537. Best interpretation: variable star / possible EB / contact-binary-like false positive.",not_provided,true,manual_review,2026-05-28,user_provided_manual_review,none,CNN remains morphology-only; strong coherent morphology is not promotion authority for variable/possible-EB false positives.
EPIC_211980688,uncertain_hold_positive,keep_hold,False,False,False,True,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv,uncertain_hold_positive,keep_hold,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,uncertain_hold_positive,keep_hold,"Manual review mildly positive; possible transit-like signal exists. Depth is shallow but detectable: 0.000397. SNR weak: 5.63. Duration plausible: 1.96 h at P = 13.14578 d. CNN score = 0.811, morphology-only. Odd/even poor: ratio = 0.634. Possible phase-0.5 feature: secondary_to_primary_depth_ratio = 0.246. OOT variability high: oot_variability_to_depth = 0.472. Alias risk = moderate. Strong half-period support: support_ratio = 0.889. Period source = event_spacing_fallback. Candidate period count = 1119. Keep as positive hold, but do not promote yet.",not_provided,true,manual_review,2026-05-28,user_provided_manual_review,none,"CNN remains morphology-only and does not override hold status from weak SNR, odd/even mismatch, possible phase-0.5 feature, OOT variability, and alias support."
EPIC_211990908,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic59/manual_vetting_decisions_cumulative_20260528_epic59.csv,reject_as_noise_or_artifact,reject,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,"Manual review rejects as unreliable / noise-like. Primary depth = 0.001270. SNR = 15.42. Odd/even poor: ratio = 0.673. OOT variability high: oot_variability_to_depth = 0.309. Long duration: 9.32 h at P = 2.6398 d. No secondary eclipse detected, but not enough to rescue. Period source = event_spacing_fallback. Candidate period count = 469.",not_provided,true,manual_review,2026-05-28,user_provided_manual_review,none,"CNN score is morphology-only and does not override fallback-period support, weak odd/even, high OOT variability, or manual noise/artifact rejection."
EPIC_212007527,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260601_epic65/manual_vetting_decisions_cumulative_20260601_epic65.csv,reject_as_noise_or_artifact,reject,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,"Manual review says no; not convincing as candidate. Primary depth is very shallow: 0.000408. SNR is modest: 12.24. Period source = event_spacing_fallback. Candidate period count is enormous: 7655. Half-period and double-period support are both strong. OOT is not terrible, but period ambiguity is too severe.",not_provided,true,manual_review,2026-06-01,user_provided_manual_review,none,CNN remains morphology-only and does not override manual rejection or severe period ambiguity.
EPIC_212009427,variable_or_possible_eb,reject_as_planet_candidate,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260601_epic65/manual_vetting_decisions_cumulative_20260601_epic65.csv,variable_or_possible_eb,reject_as_planet_candidate,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,variable_or_possible_eb,reject_as_planet_candidate,"Signal is real-looking, but morphology suggests EB / variable-star-like false positive. Folded light curve and transit zoom show a broad deep event embedded in variability. Raw and detrended curves show strong repetitive variability. Secondary check is structured rather than clean/flat. Secondary depth is negative, not a clean positive secondary, but still suspicious in context. Odd/even agreement is excellent: ratio = 0.975. OOT/depth is high: 0.505. Alias risk = moderate. Strong half-period support: support_ratio = 0.867. Candidate period count = 3383.",not_provided,true,manual_review,2026-06-01,user_provided_manual_review,none,CNN remains morphology-only; coherent morphology is not promotion authority for variable/possible-EB false positives.
EPIC_212025784,reject_as_noise_or_artifact,reject,False,False,True,False,plots/k2_batch/master_vetted_catalog/manual_review_updates/20260601_epic65/manual_vetting_decisions_cumulative_20260601_epic65.csv,reject_as_noise_or_artifact,reject,Manual review,True,,,,manual_review overrides existing reconciled ledger state; CNN morphology score is not promotion authority,reject_as_noise_or_artifact,reject,"Perfect noise / artifact. Primary depth = 0.002349. SNR = 76.34, but not trusted due to noisy context. Odd/even fairly good: ratio = 0.913. OOT variability is very high: oot_variability_to_depth = 0.718. Long duration: 12.01 h at P = 3.74308 d. Period source = event_spacing_fallback. Candidate period count = 1301. Half-period and double-period support both high.",not_provided,true,manual_review,2026-06-01,user_provided_manual_review,none,"CNN remains morphology-only and does not override noisy context, high OOT variability, or alias support."
