epic_id,current_final_label,original_manual_label,label_source,review_date,k2_campaign,confirmed_planet_status,known_eb_variable_status,noise_artifact_status,ambiguity_status,safe_for_supervised_training,validation_or_traceability_only,duplicate_conflicting_labels,possible_leakage_concerns,all_label_evidence,has_diagnostics,has_p_half_p_2p_diagnostics,has_accessible_light_curve_tensor,has_current_cnn_score,embedding_exportable,positive_evidence_tier,external_disposition,external_confirmation_status,physical_loss_eligible,training_role,hard_negative_status,correction_record,original_evidence_preserved,hard_negative_flag
EPIC_203776696,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_203826436,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_204129699,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_204221263,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_204750116,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_204890128,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_205071984,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_205111664,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_205117205,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_205686202,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_205904628,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_205916793,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_205924614,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_205950854,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_206007892,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_206008091,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_206011496,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_206011691,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_206024342,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_206026136,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_206026904,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_206027655,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_206038483,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_206042996,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_206044803,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_206049764,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_206055981,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
